Unnamed: 0,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
17138,Speed skating,cortina-d-ampezzo-1956,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/yevgeny-grishin,Yevgeny GRISHIN,Soviet Union,,URS
17139,Speed skating,cortina-d-ampezzo-1956,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/yury-mikhailov,Yury MIKHAILOV,Soviet Union,,URS
17140,Speed skating,cortina-d-ampezzo-1956,1500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/toivo-salonen,Toivo SALONEN,Finland,FI,FIN
17141,Cycling Track,helsinki-1952,1km time trial men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/russell-mockridge,Russell MOCKRIDGE,Australia,AU,AUS
17142,Cycling Track,helsinki-1952,1km time trial men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/marino-morettini,Marino MORETTINI,Italy,IT,ITA
17143,Cycling Track,helsinki-1952,1km time trial men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/raymond-leonard-robinson,Raymond Leonard ROBINSON,South Africa,ZA,RSA
17144,Cycling Track,helsinki-1952,Sprint individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/enzo-sacchi,Enzo SACCHI,Italy,IT,ITA
17145,Cycling Track,helsinki-1952,Sprint individual men,Men,SILVER,Athlete,,,Lionel Cox,Australia,AU,AUS
17146,Cycling Track,helsinki-1952,Sprint individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/werner-potzernheim,Werner POTZERNHEIM,Germany,DE,GER
17147,Cycling Track,helsinki-1952,2000m tandem men,Men,GOLD,GameTeam,Australia team,,Lionel Cox,Australia,AU,AUS
17148,Cycling Track,helsinki-1952,2000m tandem men,Men,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/russell-mockridge,Russell MOCKRIDGE,Australia,AU,AUS
17149,Cycling Track,helsinki-1952,2000m tandem men,Men,SILVER,GameTeam,South Africa team,https://olympics.com/en/athletes/raymond-leonard-robinson,Raymond Leonard ROBINSON,South Africa,ZA,RSA
17150,Cycling Track,helsinki-1952,2000m tandem men,Men,SILVER,GameTeam,South Africa team,,Tommy Shardelow,South Africa,ZA,RSA
17151,Cycling Track,helsinki-1952,2000m tandem men,Men,BRONZE,GameTeam,Italy team,https://olympics.com/en/athletes/antonio-maspes,Antonio MASPES,Italy,IT,ITA
17152,Cycling Track,helsinki-1952,2000m tandem men,Men,BRONZE,GameTeam,Italy team,https://olympics.com/en/athletes/cesare-pinarello,Cesare PINARELLO,Italy,IT,ITA
17153,Cycling Track,helsinki-1952,Team Pursuit 4000m men,Men,GOLD,GameTeam,Italy team,,,Italy,IT,ITA
17154,Cycling Track,helsinki-1952,Team Pursuit 4000m men,Men,SILVER,GameTeam,South Africa team,,,South Africa,ZA,RSA
17155,Cycling Track,helsinki-1952,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR
17156,Athletics,helsinki-1952,triple jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/adhemar-ferreira-da-silva,Adhemar FERREIRA DA SILVA,Brazil,BR,BRA
17157,Athletics,helsinki-1952,triple jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/leonid-shcherbakov,Leonid SHCHERBAKOV,Soviet Union,,URS
17158,Athletics,helsinki-1952,triple jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arnoldo-devonish,Arnoldo DEVONISH,Venezuela,VE,VEN
17159,Athletics,helsinki-1952,discus throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/simeon-garland-iness,Simeon Garland INESS,United States of America,US,USA
17160,Athletics,helsinki-1952,discus throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/adolfo-consolini,Adolfo CONSOLINI,Italy,IT,ITA
17161,Athletics,helsinki-1952,discus throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/james-leo-dillion,James Leo DILLION,United States of America,US,USA
17162,Athletics,helsinki-1952,4x100m relay men,Men,GOLD,GameTeam,United States team,,,United States of America,US,USA
17163,Athletics,helsinki-1952,4x100m relay men,Men,SILVER,GameTeam,Soviet Union team,,,Soviet Union,,URS
17164,Athletics,helsinki-1952,4x100m relay men,Men,BRONZE,GameTeam,Hungary team,,,Hungary,HU,HUN
17165,Athletics,helsinki-1952,200m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/andrew-william-stanfield,Andrew William STANFIELD,United States of America,US,USA
17166,Athletics,helsinki-1952,200m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/walter-thane-baker,Walter Thane BAKER,United States of America,US,USA
17167,Athletics,helsinki-1952,200m men,Men,BRONZE,Athlete,,,Jimmy Gathers,United States of America,US,USA
17168,Athletics,helsinki-1952,400m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/vincent-george-rhoden,Vincent George RHODEN,Jamaica,JM,JAM
17169,Athletics,helsinki-1952,400m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/herbert-mckenley,Herbert MCKENLEY,Jamaica,JM,JAM
17170,Athletics,helsinki-1952,400m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/oliver-adrian-matson,Oliver Adrian MATSON,United States of America,US,USA
17171,Athletics,helsinki-1952,200m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/marjorie-jackson,Marjorie JACKSON,Australia,AU,AUS
17172,Athletics,helsinki-1952,200m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/bertha-brouwer,Bertha BROUWER,Netherlands,NL,NED
17173,Athletics,helsinki-1952,200m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nadezhda-khnykina-dvalishvili,Nadezhda KHNYKINA-DVALISHVILI,Soviet Union,,URS
17174,Athletics,helsinki-1952,high jump women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/esther-cornelia-brand,Esther Cornelia BRAND,South Africa,ZA,RSA
17175,Athletics,helsinki-1952,high jump women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/sheila-lerwill,Sheila LERWILL,Great Britain,GB,GBR
17176,Athletics,helsinki-1952,high jump women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/aleksandra-chudina,Aleksandra CHUDINA,Soviet Union,,URS
17177,Athletics,helsinki-1952,pole vault men,Men,GOLD,Athlete,,,Bob Richards,United States of America,US,USA
17178,Athletics,helsinki-1952,pole vault men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/donald-robert-laz,Donald Robert LAZ,United States of America,US,USA
17179,Athletics,helsinki-1952,pole vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ragnar-lundberg,Ragnar LUNDBERG,Sweden,SE,SWE
17180,Athletics,helsinki-1952,javelin throw women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/dana-ingrova-zatopkova,Dana INGROVA-ZATOPKOVA,Czechoslovakia,CSHH,TCH
17181,Athletics,helsinki-1952,javelin throw women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandra-chudina,Aleksandra CHUDINA,Soviet Union,,URS
17182,Athletics,helsinki-1952,javelin throw women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/elena-gorchakova,Elena GORCHAKOVA,Soviet Union,,URS
17183,Athletics,helsinki-1952,javelin throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/cyrus-c-jr-young,Cyrus C. Jr. YOUNG,United States of America,US,USA
17184,Athletics,helsinki-1952,javelin throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/william-preston-miller,William Preston MILLER,United States of America,US,USA
17185,Athletics,helsinki-1952,javelin throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/toivo-armas-hyytiainen,Toivo Armas HYYTIÄINEN,Finland,FI,FIN
17186,Athletics,helsinki-1952,long jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jerome-cousins-biffle,Jerome Cousins BIFFLE,United States of America,US,USA
17187,Athletics,helsinki-1952,long jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/meredith-charles-gourdine,Meredith Charles GOURDINE,United States of America,US,USA
17188,Athletics,helsinki-1952,long jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/odon-foldessy,Ödön FÖLDESSY,Hungary,HU,HUN
17189,Athletics,helsinki-1952,800m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/malvin-groston-whitfield,Malvin Groston WHITFIELD,United States of America,US,USA
17190,Athletics,helsinki-1952,800m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/arthur-wint,Arthur WINT,Jamaica,JM,JAM
17191,Athletics,helsinki-1952,800m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/heinz-ulzheimer,Heinz ULZHEIMER,Germany,DE,GER
17192,Athletics,helsinki-1952,50km walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/giuseppe-dordoni,Giuseppe DORDONI,Italy,IT,ITA
17193,Athletics,helsinki-1952,50km walk men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/josef-dolezal,Josef DOLEZAL,Czechoslovakia,CSHH,TCH
17194,Athletics,helsinki-1952,50km walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/antal-roka,Antal ROKA,Hungary,HU,HUN
17195,Athletics,helsinki-1952,marathon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/emil-zatopek,Emil ZATOPEK,Czechoslovakia,CSHH,TCH
17196,Athletics,helsinki-1952,marathon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/reinaldo-gorno,Reinaldo GORNO,Argentina,AR,ARG
17197,Athletics,helsinki-1952,marathon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gustaf-jansson,Gustaf JANSSON,Sweden,SE,SWE
17198,Athletics,helsinki-1952,long jump women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/yvette-winefred-williams,Yvette Winefred WILLIAMS,New Zealand,NZ,NZL
17199,Athletics,helsinki-1952,long jump women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandra-chudina,Aleksandra CHUDINA,Soviet Union,,URS
17200,Athletics,helsinki-1952,long jump women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/shirley-cawley,Shirley CAWLEY,Great Britain,GB,GBR
17201,Athletics,helsinki-1952,400m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/charles-hewes-jr-moore,Charles Hewes Jr. MOORE,United States of America,US,USA
17202,Athletics,helsinki-1952,400m hurdles men,Men,SILVER,Athlete,,,Yury Lituyev,Soviet Union,,URS
17203,Athletics,helsinki-1952,400m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/john-macfarlane-holland,John Macfarlane HOLLAND,New Zealand,NZ,NZL
17204,Athletics,helsinki-1952,110m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/harrison-dillard,Harrison DILLARD,United States of America,US,USA
17205,Athletics,helsinki-1952,110m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jack-davis,Jack DAVIS,United States of America,US,USA
17206,Athletics,helsinki-1952,110m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/arthur-barnard,Arthur BARNARD,United States of America,US,USA
17207,Athletics,helsinki-1952,5000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/emil-zatopek,Emil ZATOPEK,Czechoslovakia,CSHH,TCH
17208,Athletics,helsinki-1952,5000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alain-mimoun,Alain MIMOUN,France,FR,FRA
17209,Athletics,helsinki-1952,5000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/herbert-schade,Herbert SCHADE,Germany,DE,GER
17210,Athletics,helsinki-1952,4x400m relay men,Men,GOLD,GameTeam,Jamaica team,,,Jamaica,JM,JAM
17211,Athletics,helsinki-1952,4x400m relay men,Men,SILVER,GameTeam,United States team,,,United States of America,US,USA
17212,Athletics,helsinki-1952,4x400m relay men,Men,BRONZE,GameTeam,Germany team,,,Germany,DE,GER
17213,Athletics,helsinki-1952,10000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/emil-zatopek,Emil ZATOPEK,Czechoslovakia,CSHH,TCH
17214,Athletics,helsinki-1952,10000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alain-mimoun,Alain MIMOUN,France,FR,FRA
17215,Athletics,helsinki-1952,10000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/aleksandr-anufriyev,Aleksandr ANUFRIYEV,Soviet Union,,URS
17216,Athletics,helsinki-1952,3000m steeplechase men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/horace-iii-ashenfelter,Horace III ASHENFELTER,United States of America,US,USA
17217,Athletics,helsinki-1952,3000m steeplechase men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/vladimir-kazantsev,Vladimir KAZANTSEV,Soviet Union,,URS
17218,Athletics,helsinki-1952,3000m steeplechase men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/john-ivor-disley,John Ivor DISLEY,Great Britain,GB,GBR
17219,Athletics,helsinki-1952,shot put men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/parry-o-brien,Parry O'BRIEN,United States of America,US,USA
17220,Athletics,helsinki-1952,shot put men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/darrow-clarence-hooper,Darrow Clarence HOOPER,United States of America,US,USA
17221,Athletics,helsinki-1952,shot put men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/james-emanuel-fuchs,James Emanuel FUCHS,United States of America,US,USA
17222,Athletics,helsinki-1952,shot put women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/galina-zybina,Galina ZYBINA,Soviet Union,,URS
17223,Athletics,helsinki-1952,shot put women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/marianne-werner-schulze-entrup,Marianne WERNER-SCHULZE-ENTRUP,Germany,DE,GER
17224,Athletics,helsinki-1952,shot put women,Women,BRONZE,Athlete,,,Klavdiya Tochonova,Soviet Union,,URS
17225,Athletics,helsinki-1952,10000m walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/john-mikaelsson,John MIKAELSSON,Sweden,SE,SWE
17226,Athletics,helsinki-1952,10000m walk men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/erich-arthur-fritz-schwab,Erich Arthur Fritz SCHWAB,Switzerland,CH,SUI
17227,Athletics,helsinki-1952,10000m walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/bruno-junk,Bruno JUNK,Soviet Union,,URS
17228,Athletics,helsinki-1952,decathlon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/robert-mathias,Robert MATHIAS,United States of America,US,USA
17229,Athletics,helsinki-1952,decathlon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/milton-gray-campbell,Milton Gray CAMPBELL,United States of America,US,USA
17230,Athletics,helsinki-1952,decathlon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/floyd-macon-jr-simmons,Floyd Macon Jr. SIMMONS,United States of America,US,USA
17231,Athletics,helsinki-1952,discus throw women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/nina-romashkova-ponomareva,Nina ROMASHKOVA-PONOMAREVA,Soviet Union,,URS
17232,Athletics,helsinki-1952,discus throw women,Women,SILVER,Athlete,,,Yelizaveta Bagryantseva,Soviet Union,,URS
17233,Athletics,helsinki-1952,discus throw women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/nina-dumbadze,Nina DUMBADZE,Soviet Union,,URS
17234,Athletics,helsinki-1952,100m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lindy-remigino,Lindy REMIGINO,United States of America,US,USA
17235,Athletics,helsinki-1952,100m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/herbert-mckenley,Herbert MCKENLEY,Jamaica,JM,JAM
17236,Athletics,helsinki-1952,100m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/emmanuel-mcdonald-bailey,Emmanuel Mcdonald BAILEY,Great Britain,GB,GBR
17237,Athletics,helsinki-1952,hammer throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jozsef-csermak,Jozsef CSERMAK,Hungary,HU,HUN
17238,Athletics,helsinki-1952,hammer throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/karl-storch,Karl STORCH,Germany,DE,GER
17239,Athletics,helsinki-1952,hammer throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/imre-nemeth,Imre NEMETH,Hungary,HU,HUN
17240,Athletics,helsinki-1952,100m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/marjorie-jackson,Marjorie JACKSON,Australia,AU,AUS
17241,Athletics,helsinki-1952,100m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/daphne-lilian-evelyn-robb-hasenjager,Daphne Lilian Evelyn ROBB-HASENJÄGER,South Africa,ZA,RSA
17242,Athletics,helsinki-1952,100m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/shirley-strickland-de-la-hunty,Shirley STRICKLAND-DE LA HUNTY,Australia,AU,AUS
17243,Athletics,helsinki-1952,80m hurdles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/shirley-strickland-de-la-hunty,Shirley STRICKLAND-DE LA HUNTY,Australia,AU,AUS
17244,Athletics,helsinki-1952,80m hurdles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/mariya-golubnichaya,Mariya GOLUBNICHAYA,Soviet Union,,URS
17245,Athletics,helsinki-1952,80m hurdles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/maria-sander-domagella,Maria SANDER-DOMAGELLA,Germany,DE,GER
17246,Athletics,helsinki-1952,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/joseph-barthel,Joseph BARTHEL,Luxembourg,LU,LUX
17247,Athletics,helsinki-1952,1500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/robert-mcmillen,Robert MCMILLEN,United States of America,US,USA
17248,Athletics,helsinki-1952,1500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/werner-lueg,Werner LUEG,Germany,DE,GER
17249,Athletics,helsinki-1952,high jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/walter-francis-davis,Walter Francis DAVIS,United States of America,US,USA
17250,Athletics,helsinki-1952,high jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/kenneth-george-wiesner,Kenneth George WIESNER,United States of America,US,USA
17251,Athletics,helsinki-1952,high jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jose-telles-da-conceicao,José TELLES DA CONCEIÇÃO,Brazil,BR,BRA
17252,Athletics,helsinki-1952,4x100m relay women,Women,GOLD,GameTeam,United States team,,,United States of America,US,USA
17253,Athletics,helsinki-1952,4x100m relay women,Women,SILVER,GameTeam,Germany team,,,Germany,DE,GER
17254,Athletics,helsinki-1952,4x100m relay women,Women,BRONZE,GameTeam,Great Britain team,,,Great Britain,GB,GBR
17255,Wrestling,helsinki-1952,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/viking-palm,Viking PALM,Sweden,SE,SWE
17256,Wrestling,helsinki-1952,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/henry-wittenberg,Henry WITTENBERG,United States of America,US,USA
17257,Wrestling,helsinki-1952,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/adil-atan,Adil ATAN,Turkey,TR,TUR
17258,Wrestling,helsinki-1952,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/kelpo-olavi-grondahl,Kelpo Olavi GRÖNDAHL,Finland,FI,FIN
17259,Wrestling,helsinki-1952,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/shalva-chikhladze,Shalva CHIKHLADZE,Soviet Union,,URS
17260,Wrestling,helsinki-1952,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/karl-erik-nilsson,Karl-Erik NILSSON,Sweden,SE,SWE
17261,Wrestling,helsinki-1952,"Heavyweight, Freestyle (>87 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/arsen-mekokishvili,Arsen MEKOKISHVILI,Soviet Union,,URS
17262,Wrestling,helsinki-1952,"Heavyweight, Freestyle (>87 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/bertil-antonsson,Bertil ANTONSSON,Sweden,SE,SWE
17263,Wrestling,helsinki-1952,"Heavyweight, Freestyle (>87 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/kenneth-alan-richmond,Kenneth Alan RICHMOND,Great Britain,GB,GBR
17264,Wrestling,helsinki-1952,"Featherweight, Freestyle (≤62 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/bayram-sit,Bayram SIT,Turkey,TR,TUR
17265,Wrestling,helsinki-1952,"Featherweight, Freestyle (≤62 kilograms) Men",Men,SILVER,Athlete,,,Nasser Givehchi,Islamic Republic of Iran,IR,IRI
17266,Wrestling,helsinki-1952,"Featherweight, Freestyle (≤62 kilograms) Men",Men,BRONZE,Athlete,,,Joe Henson,United States of America,US,USA
17267,Wrestling,helsinki-1952,"Welterweight, Freestyle (≤73 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/william-thomas-smith,William Thomas SMITH,United States of America,US,USA
17268,Wrestling,helsinki-1952,"Welterweight, Freestyle (≤73 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/per-gunnar-berlin,Per Gunnar BERLIN,Sweden,SE,SWE
17269,Wrestling,helsinki-1952,"Welterweight, Freestyle (≤73 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/abdollah-modjtabavi,Abdollah MODJTABAVI,Islamic Republic of Iran,IR,IRI
17270,Wrestling,helsinki-1952,"Middleweight, Freestyle (≤79 kilograms) Men",Men,GOLD,Athlete,,,Davit Tsimak'uridze,Soviet Union,,URS
17271,Wrestling,helsinki-1952,"Middleweight, Freestyle (≤79 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/gholam-reza-takhti,Gholam Reza TAKHTI,Islamic Republic of Iran,IR,IRI
